job_name,company_name,jd,skills,date_posted,yoe,location,website,job_function,industry,specialization,qualification,hiring_location,role,vacancies
Python Aws Developer,Destiny Hr Group Services,"Note: Must Have Experience In Python And Awsdesignation: Developer/Senior/Lead Python Developer (Aws Serverless Stack)Desired Experience: Exp: 1  5 Yrs Of Experiencequalification: Be/ B Tech/ M Tech/ Mca And Any Graduate.Job Location: Gurgaon Sector  66Working Days: 5 Days Working Monday To Fridayskills Required: Python/Django/Aws Serverless Stack (Lambda, Dynamodb, Sqs, S3)What Youll Do* Collaborate With Cross-Functional Teams To Analyze, Define, Design, Code And Ship New Features.* For Senior Developer Profile: Manage A Team Of 2-3 Engineers Building Business-Critical, Data-Intensive Services.* Develop And Guide The Team In Serverless Technologies, Advise On Good Design Practices, And Find Opportunities To Simplify And Scale.* Embrace Change, Always Open To Replacing What You Built Yesterday With Something Better Today.* Lead By Example, Support Your Team, And Prioritise Their Success Above Your Own.* Work Closely With Senior Leads In The Company Along With Multiple Stakeholders From Client Tech Team.Who You Are* Expertise In Python On Aws Serverless Stack (Lambda, Dynamodb, Sqs, S3).* Overall 1  Yrs Of Experience In Python Development.* Experience In A Database Technology, Preferably No-Sql Such As Aws Dynamodb.* Solid Understanding Of Code, Design, And Development Practices, With The Ability To Teach Others And Review Their Work.* Experience Building Data Processing Pipelines (Sqs, Kinesis, Dynamodb, Aws Lambda, Or Similar)* Deep Technical Hands-On Experience Developing In Rest/Json Or Soap/Xml, Combined With Strong Knowledge Of Concepts Such As Cors (Cross Origins Resources), Headers, Security, Json And Http Concept.* Proficient In Modern Microservice-Based Architectures And Methodologies (Good To Have).* Experience With Github And Advanced Github Features (Good To Have).Please Fill The Following Details1) Current Ctc2) Expected Ctc3) Notice Period4) Current Location5) Reason Of Change6) Years Of Experiencefor More Details Mail Your Cv At Career@Destinyhrgroup.Comfor Other Job Openings Please Visit This Link: Http://Www.Destinyhrgroup.Com/It-Jobs/Jobs For Python Aws Developer In Gurgaon, Job For Python Aws Developer In Gurgaon, Python Aws Developer Jobs In Gurgaon, Python Aws Developer Job In Gurgaon","Rest,Python,Github,Sql,Database,Security,Django,Xml,Json,Soap",Posted Few Days Ago,1 - 5 Yrs,Gurgaon,http://www.destinyhrgroup.com,It Software : Software Products & Services,Consulting Services,Software Engineer,"MCA/PGDCA




BE/B.Tech(Engineering)",,,
"Support Engineer Iii ,  Amazon",Amazon India Pvt Ltd,"Support Engineer Iii, Amazon Job Id: 2481778 | Adci - Karnatakadescription The Amazon Payments Services Processes Millions Of Transactions Every Day Across Numerous Countries And Payment Methods. Over 100 Million Customers And Merchants Send Tens Of Billions Of Dollars Moving At Light-Speed Through Our Systems Annually. We Build Systems That Process Payments At An Unprecedented Scale, With Accuracy, Speed, And Mission-Critical Availability. We Innovate To Improve Customer Experience Across The Globe, With Support For Currency Choice, In-Store Payments, Pay On Delivery, Credit And Debit Payments, Seller Disbursements, Gift Cards, And Many New Exciting And Challenging Ideas Are In The Works. If You Are Excited About The Opportunity To Learn And Work On Large Scale Distributed Systems, Enjoy Trouble Shooting And Solving Complex Problems, Consider The Opportunities At The India Bangalore Center. Come Challenge Yourself In Our Team-Oriented Atmosphere, And Watch Yourself Grow With One Of The Fastest Growing Areas Of The Amazon E-Commerce Services Platform.We Are Open To Hiring Candidates To Work Out Of One Of The Following Locations:Bangalore, Ka, Indbasic Qualifications - 2  Years Of Software Development, Or 2  Years Of Technical Support Experience- Experience Scripting In Modern Program Languages- Experience Troubleshooting And Debugging Technical Systemspreferred Qualifications - Knowledge Of Web Services, Distributed Systems, And Web Application Development- Experience Troubleshooting & Maintaining Hardware & Software Raid- Experience With Rest Web Services, Xml, Jsonjob Detailsind, Ka, Bangaloreoperations, It, And Support Engineering","Softwaredevelopment,Technicalsupport,Scripting,Troubleshooting,Debugging,Rest,Xml,Json",Posted Few Days Ago,2 - 5 Yrs,Bengaluru,http://www.amazon.in,It Software : Software Products & Services,"Consumer Durables/Fmcg,  Warehousing",Software Engineer,BE/B.Tech(Engineering),,,
"Support Engineer Iii ,  Amazon",Amazon India Pvt Ltd,"Support Engineer Iii, Amazon Job Id: 2481778 | Adci - Karnatakadescription The Amazon Payments Services Processes Millions Of Transactions Every Day Across Numerous Countries And Payment Methods. Over 100 Million Customers And Merchants Send Tens Of Billions Of Dollars Moving At Light-Speed Through Our Systems Annually. We Build Systems That Process Payments At An Unprecedented Scale, With Accuracy, Speed, And Mission-Critical Availability. We Innovate To Improve Customer Experience Across The Globe, With Support For Currency Choice, In-Store Payments, Pay On Delivery, Credit And Debit Payments, Seller Disbursements, Gift Cards, And Many New Exciting And Challenging Ideas Are In The Works. If You Are Excited About The Opportunity To Learn And Work On Large Scale Distributed Systems, Enjoy Trouble Shooting And Solving Complex Problems, Consider The Opportunities At The India Bangalore Center. Come Challenge Yourself In Our Team-Oriented Atmosphere, And Watch Yourself Grow With One Of The Fastest Growing Areas Of The Amazon E-Commerce Services Platform.We Are Open To Hiring Candidates To Work Out Of One Of The Following Locations:Bangalore, Ka, Indbasic Qualifications - 2  Years Of Software Development, Or 2  Years Of Technical Support Experience- Experience Scripting In Modern Program Languages- Experience Troubleshooting And Debugging Technical Systemspreferred Qualifications - Knowledge Of Web Services, Distributed Systems, And Web Application Development- Experience Troubleshooting & Maintaining Hardware & Software Raid- Experience With Rest Web Services, Xml, Jsonjob Detailsind, Ka, Bangaloreoperations, It, And Support Engineering","Softwaredevelopment,Technicalsupport,Scripting,Troubleshooting,Debugging,Rest,Xml,Json",Posted Few Days Ago,2 - 5 Yrs,Bengaluru,http://www.amazon.in,It Software : Software Products & Services,"Consumer Durables/Fmcg,  Warehousing",Software Engineer,BE/B.Tech(Engineering),,,
Ios App Developer,Axistechnolabs,"Ios App Developer In Ahmedabad Position: Ios App Developerkeyskills: Iphone Development, Xcode, Cocoa Touch, Ios, Xml, Sdk, Json,Swift3Education: B.E/B.Tech/Mca/Bca/ Msc-Itexperince: 0 To 4 Year :Responsibilities : Must Have Sound Development Knowledge Of Ios Applicationsproficient In Cocoa Touch Sdk, Xcodemust Have Exposure With Xml/Json And Databaseshould Have Exposure Into Sdlc And Mvcshould Have Excellent Ios Technical Issue Diagnosis And Problem Solving Skillsability To Lead Project And Meet Deadlineshould Have Excellent Coding Skillsshould Be Motivated Self Starter And A Very Good Team Playergood Client Communication Skills","Problemsolving,Teamplayer,Database,Xml,Json,Mvc",Posted Few Days Ago,0 - 4 Yrs,Ahmedabad,http://www.axistechnolabs.com,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,"MCA/PGDCA




BCA(ComputerApplication)",,,
"Serverless Full Stack Developer  ( Aws Services - Amplify ,  Graphql ,  Lambda ,  Dynamodb )",Evince Technologies,"Roles & Responsibilities: Write Clean, Maintainable And Efficient Codedesign Robust, Scalable And Secure Featurescontribute In All Phases Of The Development Lifecycledevelop Rich User Interfaces For Web Applications For Desktop And Mobile Devicesimplement, Test And Tune A Web Interfaceessential Skills: Good Work Experience With The Following: Aws Services - Amplify, Graphql, Lambda, Dynamodbproficient With Javascript Application Development With A Deep Understanding Of The Key Architectural Concepts That Differentiate Javascript Development From Traditional Web Based Developmentstrong Knowledge In Html5, Css3, Javascript & Jquerymoderate To Expert Knowledge In Ajax, Json And Xmlgood Understanding Of Web Standards, Css-Based Design, Cross-Browser Compatibilitywork With Multiple Teams To Create Html Mocks Updefine New Ui Elements / Frameworks For Use By Development Teams","Css,Html5,Ajax,Javascript,Jquery,Xml,Json,Html",Posted Few Days Ago,0 - 3 Yrs,Chennai,https://evincetech.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Dotnet Developer,Abservetech Private Limited,"Job Descriptionexperience In Design To Develop A Building Applicationcomprehensive Knowledge Of C#, Asp.Net, And .Net Frameworkexperience 3  Yearsto Understand Javascript, Html5, Css, Xml, Jquery, Sql Server, And Web Services.In-Depth Learning Of Programming For Diverse Operating Methods And Platforms Using Development Toolsperfect Understanding Of Software Design And Programming Principlesa Team Member Has Excellent Communication Skills With Analytical Thinking And Problem-Solving Capabilitygood Attention To Detail And Time-Management Skills","C#,Css,Html5,Softwaredesign,Javascript,Jquery,Xml,Asp.Net",Posted Few Days Ago,3 - 6 Yrs,Madurai,https://www.abservetech.com/,It Software : Software Products & Services,"It-Hardware/Networking,  Telecom",Software Engineer,AnyGraduate,,,
Android Trainee,Destiny Hr Group Services,"Key Skills: Android Application, Xml Application, Programming, Analytical, Android Studio, Programming, Android Developer Trainee, Http, Jsonprogramming Knowledge On Android Technology Is Mandatory. Java, Kotlin, Json, Xml Is Added Advantagestrong Communication Skills And Typing Skillsgood Analytical And Problem Solving Skillsmust Have Done At Least 1 Or 2 Mini Projects In Android Application Development.Strong In Oops Worked With Latest Android Studio Good In Math Logicshould Have Basic Knowledge With Features In Android Phones.","Java,Xml,Oops,Json,Problemsolving,Androiddevelopment",Posted Few Days Ago,0 - 1 Yrs,"Delhi,Delhi",http://www.destinyhrgroup.com,It Software : Software Products & Services,Consulting Services,Software Engineer,"MCA/PGDCA




BE/B.Tech(Engineering)",,,
Lead Engineer,Jcpenny,"Should Have At Least 8-10 Years Of Experience In It.Strong Hands-On Experience In .Net Technologies.Experience In Integration Tools-Informatica And/Or Tibco.Experience In Rest Api Calls, Reading/Creating Messages In Xml Format .Experience In Oracle/Sql Server Databases.Experience In Leading The Projects And Provide Technical Guidance To The Team.Must Have Worked On Agile Methodologies And Have Complete Knowledge Of Sdlc.Strong Knowledge In Retail Merchandising And Planning Domain Would Be An Added Advantage.Can Work With Vendor Partners To Provide Solutions To Business Queries.Can Work Closely With Business And Be Adaptable To Work In Us Time Zones.Should Be Capable Of Working Independently With Minimal/No Direction.Should Have Strong Problem-Solving Skills.","C,Oracle,.Nettechnologies,Restapi,Tibco,Xml",Posted Few Days Ago,8 - 10 Yrs,Bengaluru,https://www.jcpenney.com/,It Software : Software Products & Services,Retailing,Software Engineer,AnyGraduate,,,
Ios Developer,Mass Software Solutions Pvt. Ltd.,"Job Code:Iosdev Key Skills: Working Experience In Swift Languagegood Logical Sense, Strong Technical Skills And The Ability To Learn New Technologies Quicklyworking Experience In Auto Layoutworking Experience In Rest Is Highly Desirableworking Experience In Json Or Xmlworking Experience In Apple Push Notification Serviceworking Experience In Firebaseknowledge In Location Based Services And Integrating Google Mapsknowledge In Handling Touches, Presses, And Gestures Eventsknowledge In Core Data, Sqlite And Sqlknowledge In Mvc Is Mandatory.Knowledge In Mvvm, Mvp, Viper Will Give Advantageexperience With Opengl Will Be An Added Advantageexperience In Animation Library Will Be An Added Advantagejob Responsibilities: Lead And Take Charge Of Allocated Modules.Coordinate With A Team Of Developers And Designers To Execute A Project.Deliver Project On Time.Help, Train And Promote Freshers/Interns In The Team.**** Position Open For Experienced Candidates Who Can Work From Home Now!!Job Type: Full-Time","Rest,Opengl,Sql,Mvvm,Xml,Json,Mvc,Technicalskills",Posted Few Days Ago,0 - 3 Yrs,Kolkata,,It Software : Software Products & Services,Others - Other Industry,Software Engineer,AnyGraduate,,,
"Support Engineer Iii ,  Payment Services",Amazon India Pvt Ltd,"Support Engineer Iii, Payment Services Job Id: 2480948 | Adci - Karnatakadescription The Amazon Payments Services Processes Millions Of Transactions Every Day Across Numerous Countries And Payment Methods. Over 100 Million Customers And Merchants Send Tens Of Billions Of Dollars Moving At Light-Speed Through Our Systems Annually. We Build Systems That Process Payments At An Unprecedented Scale, With Accuracy, Speed, And Mission-Critical Availability. We Innovate To Improve Customer Experience Across The Globe, With Support For Currency Choice, In-Store Payments, Pay On Delivery, Credit And Debit Payments, Seller Disbursements, Gift Cards, And Many New Exciting And Challenging Ideas Are In The Works. If You Are Excited About The Opportunity To Learn And Work On Large Scale Distributed Systems, Enjoy Trouble Shooting And Solving Complex Problems, Consider The Opportunities At The India Bangalore Center. Come Challenge Yourself In Our Team-Oriented Atmosphere, And Watch Yourself Grow With One Of The Fastest Growing Areas Of The Amazon E-Commerce Services Platform.We Are Open To Hiring Candidates To Work Out Of One Of The Following Locations:Bangalore, Ka, Indbasic Qualifications - 2  Years Of Software Development, Or 2  Years Of Technical Support Experience- Experience Scripting In Modern Program Languages- Experience Troubleshooting And Debugging Technical Systemspreferred Qualifications - Knowledge Of Web Services, Distributed Systems, And Web Application Development- Experience Troubleshooting & Maintaining Hardware & Software Raid- Experience With Rest Web Services, Xml, Jsonjob Detailsind, Ka, Bangaloreoperations, It, And Support Engineering","Softwaredevelopment,Technicalsupport,Scripting,Troubleshooting,Debugging,Rest,Xml,Json",Posted Few Days Ago,2 - 5 Yrs,Bengaluru,http://www.amazon.in,It Software : Software Products & Services,"Consumer Durables/Fmcg,  Warehousing",Software Engineer,BE/B.Tech(Engineering),,,
